5,3
5.0095,3.0
5.018986319876177,3.0005096422341677
5.028431638779999,3.001527458919583
5.037808753946802,3.00305051871766
5.047090659040463,3.0050744351764767
5.056250621932352,3.0075933793638727
5.065262261690559,3.0106000966549242
5.074099624557664,3.0140859276254544
5.082737258698239,3.018040832991399
5.091150287500792,3.022453422522208
5.099314481223062,3.0273109878450053
5.099314481223062,3.0273109878450053
5.131183962804988,3.0480072711755763
5.163053444386914,3.0687035545061474
5.194922925968839,3.0893998378367185
5.226792407550765,3.1100961211672895
5.258661889132691,3.1307924044978606
5.290531370714617,3.1514886878284316
5.322400852296543,3.1721849711590027
5.3542703338784685,3.1928812544895737
5.386139815460394,3.2135775378201448
5.41800929704232,3.234273821150716
5.449878778624246,3.254970104481287
5.449878778624246,3.254970104481287
5.481748260206172,3.275666387811858
5.513617741788098,3.296362671142429
5.545487223370023,3.317058954473
5.577356704951949,3.337755237803571
5.609226186533875,3.358451521134142
5.641095668115801,3.379147804464713
5.672965149697727,3.3998440877952842
5.7048346312796525,3.4205403711258553
5.736704112861578,3.4412366544564263
5.768573594443504,3.4619329377869974
5.80044307602543,3.4826292211175685
5.80044307602543,3.4826292211175685
5.808410446420911,3.487803291950211
5.816643914753796,3.492542490111438
5.825119768420657,3.496833166587003
5.833813596741984,3.500662964116807
5.842700361265582,3.5040208527841297
5.851754467877961,3.5068971617820752
5.860949840516057,3.5092836072657505
5.8702599962669675,3.5111733162099523
5.879658121639432,3.5125608462036606
5.8891171497873875,3.5134422011243234
5.898609838463191,3.513814842646794
5.898609838463191,3.513814842646794
5.917609838463191,3.513814842646794
5.936500476270834,3.5158504760176252
5.955064286458156,3.519898308935259
5.973087565974569,3.5259117435173626
5.990362834255719,3.533821554249252
6.006691221700259,3.5435366848948466
6.0218847590188656,3.5549452967187323
6.035768541100926,3.567916055952403
6.048182740488893,3.582299645683614
6.058984447281564,3.5979304847642632
6.068049314285672,3.614628633949063
6.068049314285672,3.614628633949063
6.079185151447617,3.6408630222724576
6.091712337309131,3.6664622334788812
6.1055947932483745,3.69135254117274
6.120792537430355,3.7154622606190353
6.137261799955654,3.73872195519727
6.154955148918879,3.761064636380726
6.173821627013785,3.782425956665166
6.1938068982916485,3.8027443948913247
6.214853404650213,3.82196143342745
6.236900531602526,3.840021726701608
6.259884782848241,3.856873260598374
6.259884782848241,3.856873260598374
6.267852153243722,3.862047331431017
6.276085621576607,3.8667865295922437
6.284561475243468,3.8710772060678087
6.293255303564795,3.8749070035976128
6.302142068088393,3.8782648922649354
6.311196174700772,3.881141201262881
6.320391547338868,3.8835276467465563
6.329701703089778,3.885417355690758
6.339099828462243,3.8868048856844664
6.3485588566101985,3.887686240605129
6.358051545286002,3.8880588821276
6.358051545286002,3.8880588821276
6.377051545286002,3.8880588821276
6.395942183093645,3.890094515498431
6.414505993280967,3.894142348416065
6.43252927279738,3.9001557829981683
6.44980454107853,3.9080655937300577
6.46613292852307,3.9177807243756524
6.4813264658416765,3.929189336199538
6.495210247923737,3.9421600954332088
6.507624447311704,3.95654368516442
6.518426154104375,3.972174524245069
6.527491021108483,3.988872673429869
6.527491021108483,3.988872673429869
6.5423388039910755,4.023851857861062
6.557186586873668,4.058831042292255
6.57203436975626,4.0938102267234475
6.586882152638852,4.12878941115464
6.601729935521444,4.163768595585833
